Trans. Date,Post Date,Description,Amount,Category
06/06/2019,06/06/2019,"GOOGLE *GOOGLE STORAGE 855-836-3987 CAP0O7MCJ1",1.99,"Merchandise"
06/06/2019,06/06/2019,"TRAVEL CLEAN 100 OVERLAND PARKKS",8.75,"Automotive"
06/06/2019,06/06/2019,"TST* MCLAIN S BAKERY - O KANSAS CITY MO",3.62,"Restaurants"
06/07/2019,06/07/2019,"ARBOR CREEK ACE HDWE OLATHE KS",32.69,"Home Improvement"
06/07/2019,06/07/2019,"ARBOR CREEK ACE HDWE OLATHE KS",69.93,"Home Improvement"
06/07/2019,06/07/2019,"CASEYS OLATHE OLATHE KS",20.98,"Gasoline"
06/07/2019,06/07/2019,"FIVE GUYS MO 1142 QSR KANSAS CITY MO",8.68,"Restaurants"
06/07/2019,06/07/2019,"INTERNET PAYMENT - THANK YOU",-884.74,"Payments and Credits"
06/07/2019,06/07/2019,"LAMARS DONUTS KU OVERLAND PARKKS",6.09,"Restaurants"
06/07/2019,06/07/2019,"MACYS .COM MASON OH",99.72,"Department Stores"
06/07/2019,06/07/2019,"PAPA MURPHY'S KS020 OLATHE KS",22.97,"Restaurants"
06/07/2019,06/07/2019,"STARBUCKS 800-782-7282 WA722472366W1KWC1Y",15.00,"Restaurants"
06/07/2019,06/07/2019,"TARGET OVERLAND PARKKS",25.23,"Supermarkets"
06/07/2019,06/07/2019,"TRADER JOE'S #720 QPS KANSAS CITY MO",44.88,"Supermarkets"
06/07/2019,06/07/2019,"VENMO 855-812-4430 NY",10.30,"Services"
06/08/2019,06/08/2019,"ARBOR CREEK ACE HDWE OLATHE KS",8.75,"Home Improvement"
06/08/2019,06/08/2019,"EMLER SWIM SCHOOL CP BEDFORD TX",469.20,"Education"
06/08/2019,06/08/2019,"SONIC DRIVE IN #3317 STANLEY KS",9.88,"Restaurants"
06/08/2019,06/08/2019,"TARGET KANSAS CITY MO",32.31,"Supermarkets"
06/08/2019,06/08/2019,"WALMART.COM 800-966-6546 ARWI6FQPY20L7O",392.95,"Merchandise"
06/09/2019,06/09/2019,"AMAZON PRIME AMZN.COM/BILLWA3LF4VNSPPKNZK4QGWCRL",12.99,"Merchandise"
06/09/2019,06/09/2019,"HY VEE 1463 OLATHE KS",17.08,"Supermarkets"
06/09/2019,06/09/2019,"METCALF DISCOUNT LIQUOR2 OLATHE KS",28.06,"Merchandise"
06/09/2019,06/09/2019,"TRADER JOE'S #723 QPS LEAWOOD KS",32.09,"Supermarkets"
06/10/2019,06/10/2019,"3ACOMPANYKITCHEN 877-280 MERRIAM KS",1.63,"Restaurants"
06/10/2019,06/10/2019,"GOODWILL OVERLAND PARK OVERLAND PARKKS",29.00,"Merchandise"
06/11/2019,06/11/2019,"ALDI 46051 OVERLAND PAR KS",29.87,"Supermarkets"
06/11/2019,06/11/2019,"BATH & BODY WORKS 3027 OVERLAND PARKKS",63.51,"Merchandise"
06/11/2019,06/11/2019,"DISCOUNT TIRE - KSK 03 OVERLAND PARKKS",191.44,"Automotive"
06/11/2019,06/11/2019,"NICK & JAKES OVERLAND PARKKS",17.98,"Restaurants"
06/11/2019,06/11/2019,"SAWASDEE THAI CUISINE OVERLAND PARKKS",10.73,"Restaurants"
06/11/2019,06/11/2019,"SP * CENTS OF STYLE 877-927-6846 UT",12.00,"Merchandise"
06/11/2019,06/11/2019,"THE WOMENS HEALTHCARE GR OVERLAND PARKKS",20.00,"Medical Services"
06/11/2019,06/13/2019,"NORDSTROM #0230 OVERLAND PARKKS",-76.58,"Payments and Credits"
06/12/2019,06/12/2019,"BANFIELD-PET*WPPAYMENT 866-894-7927 WA",38.95,"Merchandise"
06/12/2019,06/12/2019,"OLD NAVY ON-LINE GROVEPORT OH",26.27,"Merchandise"
06/12/2019,06/12/2019,"OLD NAVY ON-LINE GROVEPORT OH",42.04,"Merchandise"
06/12/2019,06/12/2019,"WINSTEAD'S #067 OVERLAND PARKKS",26.53,"Restaurants"
06/13/2019,06/13/2019,"GOODWILL OVERLAND PARK OVERLAND PARKKS",33.16,"Merchandise"
06/13/2019,06/13/2019,"MACYS LEAWOOD LEAWOOD KS",46.00,"Department Stores"
06/13/2019,06/13/2019,"METCALF DISCOUNT LIQUOR2 OLATHE KS",42.11,"Merchandise"
06/13/2019,06/13/2019,"NORDSTROM RACK #0248 LENEXA KS",110.28,"Department Stores"
06/13/2019,06/13/2019,"POTTERY BARN KIDS 0780 DESTON FL0001000145211906131534",20.72,"Merchandise"
06/13/2019,06/16/2019,"MACYS LEAWOOD LEAWOOD KS",-11.55,"Payments and Credits"
06/14/2019,06/14/2019,"AMZN MKTP US*M63QY0MN2 AMZN.COM/BILLWA2UEWVL7PH33",17.00,"Merchandise"
06/14/2019,06/14/2019,"BP#8766529BP FAIRVIEW HT FAIRVIEW HEIGIL",2.05,"Gasoline"
06/14/2019,06/14/2019,"BP#8766529BP FAIRVIEW HT FAIRVIEW HEIGIL",13.51,"Gasoline"
06/14/2019,06/14/2019,"HOBBY-LOBBY #0075 OLATHE KS",80.50,"Merchandise"
06/14/2019,06/14/2019,"HY VEE 1463 OLATHE KS",6.55,"Supermarkets"
06/14/2019,06/14/2019,"LOVES COUNTRY STORE #3 BOONVILLE MO",15.34,"Gasoline"
06/14/2019,06/14/2019,"LOVES COUNTRY STORE #3 BOONVILLE MO",20.61,"Gasoline"
06/14/2019,06/14/2019,"PANERA BREAD #601667 P MARION IL01485R",9.57,"Restaurants"
06/15/2019,06/15/2019,"SQ *THE BERRY PATCH CLEVELAND MO0002305843012254918797",9.23,"Supermarkets"
06/15/2019,06/17/2019,"PILOT 00439 OAK GROVE KY",4.38,"Gasoline"
06/15/2019,06/17/2019,"TED S MONTANA GRILL - 00 NASHVILLE TN",84.63,"Restaurants"
06/16/2019,06/17/2019,"AUDIBLE US*M62VJ2S71 888-283-5051 NJ68WS3VYAEG2",14.95,"Merchandise"
06/16/2019,06/17/2019,"DAIRY QUEEN #44478 OVERLAND PARKKS",4.13,"Restaurants"
06/16/2019,06/17/2019,"JIMMY JOHNS - 277 O FALLON IL",7.83,"Restaurants"
06/16/2019,06/17/2019,"MCDONALD'S F23305 VIENNA IL",1.61,"Restaurants"
06/16/2019,06/17/2019,"MOTOMART 3151 SHILOH IL01631R",18.21,"Gasoline"
06/16/2019,06/17/2019,"SHELL 54116320240 CLARKSVILLE TN",2.12,"Gasoline"
06/16/2019,06/17/2019,"SHELL 54116320240 CLARKSVILLE TN",18.18,"Gasoline"
06/17/2019,06/17/2019,"ALDI 46051 OVERLAND PAR KS",67.64,"Supermarkets"
06/18/2019,06/18/2019,"BP#9497462COLLEGE AMOCO OVERLAND PARKKS",24.03,"Gasoline"
06/18/2019,06/18/2019,"HOBBY-LOBBY #0075 OLATHE KS",250.10,"Merchandise"
06/18/2019,06/18/2019,"PRIME VIDEO*M69ES75P0 888-802-3080 WA1KGJZ9JE291",1.98,"Merchandise"
06/18/2019,06/18/2019,"TARGET KANSAS CITY MO",85.31,"Supermarkets"
06/18/2019,06/18/2019,"ULTA #643 OVERLAND PARKKS",48.66,"Merchandise"
06/18/2019,06/20/2019,"OLD NAVY ON-LINE 800-OLDNAVY OH",-26.27,"Payments and Credits"
06/18/2019,06/20/2019,"OLD NAVY ON-LINE 800-OLDNAVY OH",-24.53,"Payments and Credits"
06/19/2019,06/19/2019,"3ACOMPANYKITCHEN 877-280 MERRIAM KS",1.63,"Restaurants"
06/19/2019,06/19/2019,"ACADEMY SPORTS# 188 OLATHE KS",23.96,"Merchandise"
06/19/2019,06/19/2019,"HY VEE 1463 OLATHE KS",38.28,"Supermarkets"
06/19/2019,06/19/2019,"SMILEY S GOLF SHAWNEE MSN KS",10.90,"Travel/ Entertainment"
06/19/2019,06/21/2019,"ACADEMY SPORTS# 188 OLATHE KS",-43.79,"Payments and Credits"
06/20/2019,06/20/2019,"DOLLAR TREE OVERLAND PARKKS",12.00,"Merchandise"
06/20/2019,06/20/2019,"PETSMART # 0237 OVERLAND PARKKS",76.36,"Merchandise"
06/20/2019,06/20/2019,"TARGET OVERLAND PARKKS",68.70,"Supermarkets"
06/20/2019,06/20/2019,"TRADER JOE'S #723 QPS LEAWOOD KS",57.99,"Supermarkets"
06/20/2019,06/20/2019,"TST* MCLAIN S BAKERY - O KANSAS CITY MO",5.80,"Restaurants"
06/21/2019,06/21/2019,"CASEYS OLATHE OLATHE KS",17.51,"Gasoline"
06/21/2019,06/21/2019,"CASEYS OLATHE OLATHE KS",39.22,"Gasoline"
06/21/2019,06/21/2019,"FIVE BELOW 810 OLATHE KS",11.05,"Merchandise"
06/21/2019,06/21/2019,"GROOPDEALZ 844-234-2987 UT",12.98,"Merchandise"
06/21/2019,06/21/2019,"MARSHALLS #0609 OLATHE KS",7.72,"Merchandise"
06/21/2019,06/21/2019,"MINIT MART EG 772 OLATHE KS",5.46,"Gasoline"
06/21/2019,06/21/2019,"PLAYITAGAINSP #11506 OVERLAND PARKKS02180R",63.12,"Merchandise"
06/21/2019,06/21/2019,"SQ *BLACKDOG COFFEEHOU LENEXA KS0002305843012266095119",3.19,"Restaurants"
06/22/2019,06/22/2019,"AMAZON.COM*M638Y0YJ1 AMZN.COM/BILLWA4FYUY6F8YMD",22.97,"Merchandise"
06/22/2019,06/22/2019,"CHICK-FIL-A #01975 OVERLAND PARKKS",17.95,"Restaurants"
06/22/2019,06/22/2019,"DAIRY QUEEN #40476 OVERLAND PARKKS",3.26,"Restaurants"
06/22/2019,06/22/2019,"HY-VEE OLTHE MKT GRL 446 OLATHE KS",21.42,"Restaurants"
06/22/2019,06/22/2019,"KYOTO JAPANESE SUSHI AND OVERLAND PARKKS",100.00,"Restaurants"
06/22/2019,06/22/2019,"MINIT MART EG 772 OLATHE KS",5.46,"Gasoline"
06/22/2019,06/22/2019,"SONIC DRIVE IN #3469 OLATHE KS",2.87,"Restaurants"
06/23/2019,06/23/2019,"CASHBACK BONUS REDEMPTION PYMT/STMT CRDT",-64.50,"Awards and Rebate Credits"
06/23/2019,06/23/2019,"EVERYDAY APPLIANCE OVERLAND PARKKS",140.00,"Services"
06/23/2019,06/23/2019,"HY VEE 1463 OLATHE KS",18.16,"Supermarkets"
06/23/2019,06/23/2019,"INTERNET PAYMENT - THANK YOU",-3027.03,"Payments and Credits"
06/23/2019,06/23/2019,"QT 203 OVERLAND PARKKS",0.27,"Gasoline"
06/23/2019,06/23/2019,"WAL-MART SC - #3273 OVERLAND PARKKS",107.91,"Supermarkets"
06/24/2019,06/24/2019,"ALDI 46095 OLATHE KS",72.29,"Supermarkets"
06/24/2019,06/24/2019,"APL*ITUNES.COM/BILL 866-712-7753 CAMSS7HY968DA0",0.99,"Merchandise"
06/24/2019,06/24/2019,"OVERLAND PARK 16 ECOMM OVERLAND PARKKS",13.86,"Travel/ Entertainment"
06/25/2019,06/25/2019,"AMAZON.COM*M64WD2UP0 AMZN.COM/BILLWA1RJ5RTL96BW",24.86,"Merchandise"
06/25/2019,06/25/2019,"AMZN MKTP US*M62ZN2W52 AMZN.COM/BILLWA4Y6PSESLUKD",14.99,"Merchandise"
06/25/2019,06/25/2019,"ENTERPRISE RENT-A-CAR 913-2540012 KS",15.52,"Travel/ Entertainment"
06/25/2019,06/25/2019,"OVERLAND PARK 16 OVERLAND PARKKS",6.87,"Travel/ Entertainment"
06/25/2019,06/25/2019,"TARGET OLATHE KS",68.82,"Supermarkets"
06/26/2019,06/26/2019,"ACT*OLATHE PARKS REC 913-9718600 KSSVO8ZLRS41435857",65.00,"Government Services"
06/26/2019,06/26/2019,"ANNTAYLOR LOFT.COM #617 MILFORD CT",34.00,"Merchandise"
06/26/2019,06/26/2019,"GAP US 1212 LEAWOOD KS02659R",46.40,"Merchandise"
06/26/2019,06/26/2019,"JF* PRAIRIE LIFE OVERLAN OVERLAND PARKKS",1.19,"Travel/ Entertainment"
06/26/2019,06/26/2019,"NARA KANSAS CITY MO",9.81,"Restaurants"
06/26/2019,06/26/2019,"SPIN NEPLTN PIZZA #16 OVERLAND PARKKS",16.83,"Restaurants"
06/26/2019,06/26/2019,"UP DOWN KC KANSAS CITY MO",12.00,"Restaurants"
06/26/2019,06/26/2019,"WWW.FLIPSWITCHVR.COM 816-492-7738 KS",54.30,"Travel/ Entertainment"
06/27/2019,06/27/2019,"BRICKYARD BUFFALO 435-9796406 UT",31.98,"Merchandise"
06/27/2019,06/27/2019,"HOBBY-LOBBY #0180 INDEPENDENCE MO",88.62,"Merchandise"
06/27/2019,06/27/2019,"PRIME VIDEO*M615Q8R30 888-802-3080 WA5CPLNONVZR3",1.99,"Merchandise"
06/27/2019,06/27/2019,"SQ *BLACKDOG COFFEEHOU LENEXA KS0002305843012279559363",3.19,"Restaurants"
06/27/2019,06/27/2019,"TARGET OVERLAND PARKKS",2.06,"Supermarkets"
06/27/2019,06/28/2019,"TARGET OVERLAND PARKKS",-51.15,"Payments and Credits"
06/27/2019,06/28/2019,"TARGET OVERLAND PARKKS",-15.59,"Payments and Credits"
06/27/2019,06/30/2019,"HOBBY-LOBBY #0180 INDEPENDENCE MO",-10.42,"Payments and Credits"
06/27/2019,06/30/2019,"HOBBY-LOBBY #0180 INDEPENDENCE MO",-5.89,"Payments and Credits"
06/28/2019,06/28/2019,"ATHLETA ONLINE GROVEPORT OH",96.29,"Merchandise"
06/28/2019,06/28/2019,"KANSAS CITY ZOO KANSAS CITY MO",205.00,"Merchandise"
06/28/2019,06/28/2019,"METCALF DISCOUNT LIQUOR2 OLATHE KS",16.19,"Merchandise"
06/28/2019,06/28/2019,"WAYFAIR*WAYFAIR WAYFAIR.COM MAWAYFAIR*WAYFAIR",411.62,"Merchandise"
06/28/2019,07/17/2019,"LAMARS DONUTS KU OVERLAND PARKKS",2.81,"Restaurants"
06/29/2019,06/29/2019,"ALDI 46051 OVERLAND PAR KSCASHOVER $ 40.00 PURCHASES $ 76.50",116.50,"Supermarkets"
06/29/2019,06/29/2019,"AMZN MKTP US*MH9GL0FN2 AMZN.COM/BILLWA6G6XDCK1EBS",12.95,"Merchandise"
06/29/2019,06/29/2019,"CASEYS OLATHE OLATHE KS",22.16,"Gasoline"
06/29/2019,06/29/2019,"CASEYS OLATHE OLATHE KS",36.38,"Gasoline"
06/29/2019,06/29/2019,"INTERNET PAYMENT - THANK YOU",-1136.39,"Payments and Credits"
06/29/2019,06/29/2019,"SQ *LOCAL PIG - PIGWIC KANSAS CITY MO0002305843012283508725",19.31,"Merchandise"
06/29/2019,06/29/2019,"TOPGOLF OVERLAND PARK OVERLAND PARKKS",84.20,"Restaurants"
06/29/2019,06/29/2019,"TRADER JOE'S #723 QPS LEAWOOD KS",70.27,"Supermarkets"
06/30/2019,06/30/2019,"CASEYS OLATHE OLATHE KS",6.23,"Gasoline"
06/30/2019,06/30/2019,"NETFLIX.COM NETFLIX.COM CA30101800336",15.99,"Services"
07/01/2019,07/01/2019,"CASEYS OLATHE OLATHE KS",2.62,"Gasoline"
07/01/2019,07/01/2019,"CHIPOTLE 0015 OVERLAND PARKKS",7.58,"Restaurants"
07/01/2019,07/01/2019,"GOODWILL OVERLAND PARK OVERLAND PARKKS",22.00,"Merchandise"
07/01/2019,07/01/2019,"IPSY *GLAM BAG HELP.IPSY.COMCA007IWBW7",10.00,"Merchandise"
07/01/2019,07/02/2019,"AMAZON.COM AMZN.COM/BILLWA70KHG4VDG11",-24.86,"Payments and Credits"
07/02/2019,07/02/2019,"CASEYS OLATHE OLATHE KS",38.64,"Gasoline"
07/02/2019,07/02/2019,"CHIPOTLE 3194 OVERLAND KS",17.40,"Restaurants"
07/02/2019,07/02/2019,"SAWASDEE THAI CUISINE OVERLAND PARKKS",17.46,"Restaurants"
07/03/2019,07/03/2019,"HY VEE 1463 OLATHE KS",41.89,"Supermarkets"
07/03/2019,07/03/2019,"OVERLAND PARK 16 ECOMM OVERLAND PARKKS",13.86,"Travel/ Entertainment"
07/03/2019,07/03/2019,"SQ *BLACKDOG COFFEEHOU LENEXA KS0002305843012291201059",3.19,"Restaurants"
07/03/2019,07/03/2019,"TARGET.COM * 800-591-3869 MN",18.49,"Merchandise"
07/03/2019,07/03/2019,"TARGET.COM * 800-591-3869 MN",49.23,"Merchandise"
07/03/2019,07/03/2019,"TRAVEL CLEAN 100 OVERLAND PARKKS",8.75,"Automotive"
07/03/2019,07/03/2019,"WALGREENS #6920 OVERLAND PARKKS",4.01,"Merchandise"
07/04/2019,07/04/2019,"AMAZON WEB SERVICES AWS.AMAZON.COWA6CM7H1MOMKQ",0.80,"Services"
07/05/2019,07/05/2019,"AMAZON.COM*MH1JM5JR0 AMZN.COM/BILLWA43AZ8C1WRX5",164.20,"Merchandise"
07/05/2019,07/05/2019,"ARBOR CREEK ACE HDWE OLATHE KS",5.89,"Home Improvement"
07/05/2019,07/05/2019,"HOBBY-LOBBY #0075 OLATHE KS",103.97,"Merchandise"
07/05/2019,07/05/2019,"MINSKYS PIZZA OLATHE OLATHE KS",40.41,"Restaurants"
07/05/2019,07/05/2019,"PRAIRIE OVERLAND-CKFR OVERLAND PARKKS",53.46,"Travel/ Entertainment"
07/06/2019,07/06/2019,"GOOGLE *GOOGLE STORAGE 855-836-3987 CAP0OAAUIG",1.99,"Merchandise"
07/06/2019,07/06/2019,"JANE, LLC 801-382-8585 UT",49.25,"Merchandise"
07/06/2019,07/06/2019,"SQ *BETTY RAE'S RIVER KANSAS CITY MO0001152921508657354329",20.09,"Restaurants"
07/07/2019,07/07/2019,"ANNTAYLOR LOFT.COM #612 800-342-5266 CT",17.52,"Merchandise"
07/07/2019,07/07/2019,"TARGET OVERLAND PARKKS",24.51,"Supermarkets"
07/07/2019,07/08/2019,"TARGET OVERLAND PARKKS",-49.18,"Payments and Credits"
07/08/2019,07/08/2019,"CASEYS OLATHE OLATHE KS",46.00,"Gasoline"
07/08/2019,07/08/2019,"IKEA MERRIAM MERRIAM KS",51.34,"Merchandise"
07/08/2019,07/08/2019,"MARSHALLS #0609 OLATHE KS",39.75,"Merchandise"
07/08/2019,07/08/2019,"TARGET OLATHE KS",43.54,"Supermarkets"
07/08/2019,07/08/2019,"WAL-MART SC - #0577 OLATHE KS",5.47,"Supermarkets"
07/08/2019,07/10/2019,"HOBBY-LOBBY #0075 OLATHE KS",-76.59,"Payments and Credits"
07/09/2019,07/09/2019,"3ACOMPANYKITCHEN 877-280 MERRIAM KS",1.63,"Restaurants"
07/09/2019,07/09/2019,"ALDI 46051 OVERLAND PAR KS",56.37,"Supermarkets"
07/09/2019,07/09/2019,"AMAZON PRIME AMZN.COM/BILLWA2A619ZXK4B7",12.99,"Merchandise"
07/09/2019,07/09/2019,"HOBBY-LOBBY #0020 OVERLAND PARKKS",6.54,"Merchandise"
07/09/2019,07/09/2019,"J CREW FACTORY.COM 212-209-2500 VA",8.76,"Merchandise"
07/09/2019,07/09/2019,"POTBELLY #317 OVERLAND PARKKS00991R",8.72,"Restaurants"
07/09/2019,07/09/2019,"SP * WUNDERKIN CO. 303-638-8570 CO",30.00,"Merchandise"
07/09/2019,07/09/2019,"SQ *KC SWEETS BY DESIG OVERLAND PARKKS0002305843012303470699",12.40,"Merchandise"
07/10/2019,07/10/2019,"MI RANCHITO 6 OVERLAND PARKKS",34.17,"Restaurants"
07/11/2019,07/11/2019,"BUY BUY BABY NASH E-CMRC 973-785-4333 NJ",36.09,"Merchandise"
07/11/2019,07/11/2019,"CLOTHES MENTOR OVERLAND OVERLAND PARKKS",10.91,"Merchandise"
07/11/2019,07/11/2019,"PRIME VIDEO*MH1D41691 888-802-3080 WA12XDWPF4F85",1.99,"Merchandise"
07/12/2019,07/12/2019,"BANFIELD-PET*WPPAYMENT 866-894-7927 WA",38.95,"Merchandise"
07/12/2019,07/12/2019,"CASEYS OLATHE OLATHE KS",13.87,"Gasoline"
07/12/2019,07/12/2019,"JERSEY MIKES 21004 OLATHE KS",8.92,"Restaurants"
07/12/2019,07/12/2019,"LAMARS DONUTS KU OVERLAND PARKKS",6.43,"Restaurants"
07/12/2019,07/12/2019,"MINIT MART EG 772 OLATHE KS",5.46,"Gasoline"
07/13/2019,07/13/2019,"ALDI 46051 OVERLAND PAR KS",82.41,"Supermarkets"
07/13/2019,07/13/2019,"ARBOR CREEK ACE HDWE OLATHE KS",24.06,"Home Improvement"
07/13/2019,07/13/2019,"HY VEE 1463 OLATHE KS",6.56,"Supermarkets"
07/13/2019,07/13/2019,"MACYS LEAWOOD LEAWOOD KS",18.98,"Department Stores"
07/13/2019,07/13/2019,"OP FARMSTEAD OVERLAND PARKKS",6.00,"Services"
07/13/2019,07/13/2019,"TRADER JOE'S #723 QPS LEAWOOD KS",52.90,"Supermarkets"
07/14/2019,07/16/2019,"ATHLETA ONLINE 877-328-4538 OH",-62.39,"Payments and Credits"
07/15/2019,07/15/2019,"AMAZON.COM*MH4OF12N2 AMZN.COM/BILLWAU8C25MSZ6CZ",40.19,"Merchandise"
07/15/2019,07/15/2019,"AMAZON.COM*MH7356510 AMZN.COM/BILLWABW851A4IWWQ",8.10,"Merchandise"
07/15/2019,07/17/2019,"DOLLAR TREE OVERLAND PARKKS",2.18,"Merchandise"
07/16/2019,07/17/2019,"ALDI 46051 OVERLAND PAR KS",14.08,"Supermarkets"
07/16/2019,07/17/2019,"AMZN MKTP US*MH6AC59M2 AMZN.COM/BILLWA72EKPLA1YA8",149.91,"Merchandise"
07/16/2019,07/17/2019,"AUDIBLE US*MH28J42E2 888-283-5051 NJ657SHUH1R6F",14.95,"Merchandise"
07/16/2019,07/17/2019,"OVERLAND PARK 16 ECOMM OVERLAND PARKKS",41.58,"Travel/ Entertainment"
07/16/2019,07/17/2019,"SCHEELS ALL SPORTS, INC 701-298-2918 ND",75.86,"Merchandise"
07/16/2019,07/17/2019,"SCHEELS OVERLAND PARK OVERLAND PARKKS",22.11,"Merchandise"
07/17/2019,07/17/2019,"BURGERFI-LEAWOOD LEAWOOD KS",9.62,"Restaurants"
07/17/2019,07/17/2019,"BURGERFI-LEAWOOD LEAWOOD KS",31.43,"Restaurants"
07/17/2019,07/17/2019,"JOANN STORES #1926 OVERLAND PARKKS",49.64,"Merchandise"
07/17/2019,07/17/2019,"OLD NAVY ON-LINE GROVEPORT OH",9.83,"Merchandise"
07/17/2019,07/17/2019,"QT 206 OLATHE KS",34.15,"Gasoline"
07/17/2019,07/17/2019,"SP * SOLLYBABY.CO 801-739-4500 CA",45.95,"Merchandise"
07/18/2019,07/18/2019,"3 WOMEN AND AN OVEN OVERLAND PARKKS",16.44,"Merchandise"
07/18/2019,07/18/2019,"GAP US 1213 LAWRENCE KS01812R",32.78,"Merchandise"
07/18/2019,07/18/2019,"PRIME VIDEO*MH8JW7RM2 888-802-3080 WA2ROS2DNP0CN",1.99,"Merchandise"
07/18/2019,07/18/2019,"SQ *BLACKDOG COFFEEHOU LENEXA KS0002305843012321263036",4.01,"Restaurants"
07/18/2019,07/18/2019,"STAR FUEL CENTERS 443 OVERLAND PARKKS",45.63,"Gasoline"
07/18/2019,07/18/2019,"TST* MCLAIN S BAKERY - O KANSAS CITY MO",3.18,"Restaurants"
07/18/2019,07/19/2019,"AMZN MKTP US AMZN.COM/BILLWA32WVMM4DVNE",-122.00,"Payments and Credits"
07/18/2019,07/19/2019,"AMZN MKTP US AMZN.COM/BILLWA6ZDX2V0TCIJ",-12.59,"Payments and Credits"
07/19/2019,07/19/2019,"ALDI 46051 OVERLAND PAR KS",32.16,"Supermarkets"
07/19/2019,07/19/2019,"CASHBACK BONUS REDEMPTION PYMT/STMT CRDT",-56.33,"Awards and Rebate Credits"
07/19/2019,07/19/2019,"CHIPOTLE 0031 OVERLAND PARKKS",7.58,"Restaurants"
07/19/2019,07/19/2019,"OLD NAVY ON-LINE GROVEPORT OH",10.94,"Merchandise"
07/20/2019,07/20/2019,"CHICO'S/SOMA-DIRECT #080 FORT MYERS FL",42.01,"Merchandise"
07/20/2019,07/20/2019,"GOODWILL OVERLAND PARK OVERLAND PARKKS",27.00,"Merchandise"
07/20/2019,07/20/2019,"INTERNET PAYMENT - THANK YOU",-2814.22,"Payments and Credits"
07/20/2019,07/20/2019,"SAWASDEE THAI CUISINE OVERLAND PARKKS",14.00,"Restaurants"
07/20/2019,07/20/2019,"TARGET OVERLAND PARKKS",65.51,"Supermarkets"
07/22/2019,07/22/2019,"AMZN MKTP US*MA1HH4FH1 AMZN.COM/BILLWA75SDUGIWL82",18.99,"Merchandise"
07/22/2019,07/22/2019,"AMZN MKTP US*MH0GX17K0 AMZN.COM/BILLWA4L0CVNCP7A9",21.62,"Merchandise"
07/22/2019,07/22/2019,"AMZN MKTP US*MH64U47Q0 AMZN.COM/BILLWA2Q7XRXTFSMR",11.99,"Merchandise"
07/22/2019,07/22/2019,"BANFIELD 0237 OVERLAND PARKKS",47.59,"Services"
07/22/2019,07/22/2019,"GOODWILL OVERLAND PARK OVERLAND PARKKS",6.00,"Merchandise"
07/22/2019,07/22/2019,"HOBBY-LOBBY #0020 OVERLAND PARKKS",44.23,"Merchandise"
07/22/2019,07/22/2019,"JIMMY JOHNS - 1471 OVERLAND PARKKS",7.63,"Restaurants"
07/22/2019,07/22/2019,"JOANN STORES #1926 OVERLAND PARKKS",38.77,"Merchandise"
07/23/2019,07/23/2019,"CHEWY.COM 800-672-4399 FLPMT-169304352",66.33,"Merchandise"
07/23/2019,07/23/2019,"CHICO'S/SOMA-DIRECT #080 FORT MYERS FL",42.04,"Merchandise"
07/23/2019,07/23/2019,"HY-VEE OLATHE 1463 OLATHE KS",10.93,"Supermarkets"
07/23/2019,07/23/2019,"SQ *BLACKDOG COFFEEHOU LENEXA KS0002305843012331697087",2.97,"Restaurants"
07/23/2019,07/23/2019,"TRAVEL CLEAN 100 OVERLAND PARKKS",8.75,"Automotive"
07/24/2019,07/24/2019,"APL*ITUNES.COM/BILL 866-712-7753 CAMSS92BST52A0",0.99,"Merchandise"
07/24/2019,07/24/2019,"CASEYS OLATHE OLATHE KS",38.13,"Gasoline"
07/24/2019,07/24/2019,"HY-VEE OLATHE 1463 OLATHE KS",18.58,"Supermarkets"
07/25/2019,07/25/2019,"HY-VEE OLATHE 1463 OLATHE KS",13.66,"Supermarkets"
07/25/2019,07/25/2019,"SQ *JESSIE OVERLAND PARKKS0002305843012336512720",114.00,"Services"
07/25/2019,07/28/2019,"SOMA INTIMATES #5456 OVERLAND PARKKS",-21.87,"Payments and Credits"
07/26/2019,07/26/2019,"LAMARS DONUTS KU OVERLAND PARKKS",5.33,"Restaurants"
07/26/2019,07/26/2019,"SMILEY S GOLF SHAWNEE MSN KS",10.90,"Travel/ Entertainment"
07/26/2019,07/26/2019,"TST* MCLAIN S BAKERY - O KANSAS CITY MO",6.45,"Restaurants"
07/26/2019,07/26/2019,"TST* MCLAIN S BAKERY - O KANSAS CITY MO",11.62,"Restaurants"
07/27/2019,07/27/2019,"CASEYS GEN STORE 2615 RAYMORE MO",24.02,"Gasoline"
07/27/2019,07/27/2019,"TST* MCLAIN S BAKERY - O KANSAS CITY MO",5.45,"Restaurants"
07/27/2019,07/27/2019,"TST* MCLAIN S BAKERY - O KANSAS CITY MO",11.62,"Restaurants"
07/28/2019,07/28/2019,"QT 242 LENEXA KS",30.48,"Gasoline"
07/28/2019,07/30/2019,"SCHEELS OVERLAND PARK OVERLAND PARKKS",-76.65,"Payments and Credits"
07/29/2019,07/29/2019,"JOHNSON CTY MV MISSION MISSION KS",138.58,"Government Services"
07/29/2019,07/29/2019,"MUNICIPAYLLC-SERVICE FEE PORTLAND ME",3.60,"Government Services"
07/29/2019,07/29/2019,"RED DOOR GRILL LEAWOOD KS",11.63,"Restaurants"
07/29/2019,07/31/2019,"SOMA INTIMATES #5011 LEAWOOD KS",-42.04,"Payments and Credits"
